Staff,Name,Role,First join,Last leave,Total time,Joins
peyman,PEYMAN MORTEZA,Moderator,10/23/2020 12:07:12,10/23/2020 18:00:30,05:49:47,3
peyman,9c3979888ebcfe0900cc745f48b4ee9c,Presenter,10/23/2020 13:48:37,10/23/2020 14:04:49,00:16:11,1
peyman,e18eed50a89a469a59330ae06a2b6327,Presenter,10/26/2020 10:55:41,10/26/2020 11:44:27,00:48:02,2
peyman,f21e86b7d696e6f9bffdb484683f706a,Presenter,10/26/2020 10:58:36,10/26/2020 13:42:55,00:16:31,2
peyman,PEYMAN MORTEZA,Moderator,10/26/2020 11:05:55,10/26/2020 14:32:26,03:26:30,1
peyman,93066d05951dea6649f31589dc2846c1,Presenter,10/26/2020 11:08:33,10/26/2020 12:39:39,01:18:27,2
peyman,105456dda9bb7203ccd31b4ad204cc45,Presenter,10/26/2020 11:42:21,10/26/2020 12:53:17,01:10:55,1
peyman,9efce00f86b51e9239326b8b12dc9474,Presenter,10/26/2020 12:31:43,10/26/2020 13:01:13,00:29:30,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,10/30/2020 10:34:59,10/30/2020 15:10:40,01:57:37,2
peyman,d4bd6718379eaabc631b3f46836de43b,Presenter,10/30/2020 10:57:02,10/30/2020 13:18:21,02:21:19,1
peyman,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,10/30/2020 10:59:53,10/30/2020 11:46:21,00:46:28,1
peyman,PEYMAN MORTEZA,Moderator,10/30/2020 11:01:12,10/30/2020 18:39:00,07:37:47,1
peyman,9344ac1330d77335c580c5a3b08a7606,Presenter,10/30/2020 11:13:23,10/30/2020 11:55:09,00:41:45,1
peyman,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,10/30/2020 11:18:54,10/30/2020 13:00:42,01:08:11,2
peyman,dbe994577c322c3a8d02925f5be7fb12,Presenter,10/30/2020 12:06:01,10/30/2020 18:01:11,01:08:45,2
peyman,3c6730c879d869938228349c4b2d3b94,Presenter,10/30/2020 12:11:42,10/30/2020 17:21:04,01:45:38,4
peyman,d2e527fe597fdfdc1dbdb86b7f3ddc1e,Presenter,10/30/2020 12:27:13,10/30/2020 18:03:29,05:36:15,1
peyman,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,10/30/2020 12:45:57,10/30/2020 17:53:12,00:44:39,2
peyman,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/30/2020 14:40:44,10/30/2020 15:30:00,00:15:30,3
peyman,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,10/30/2020 14:58:20,10/30/2020 15:25:06,00:26:46,1
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,10/30/2020 15:29:36,10/30/2020 16:27:21,00:57:44,1
peyman,a7b02a875664184bea0954d5b11c2a0f,Presenter,10/05/2020 10:31:03,10/05/2020 12:46:47,01:43:10,2
peyman,3914786e32e47ae7abccee7262be86fc,Presenter,10/05/2020 10:53:50,10/05/2020 11:36:39,00:42:49,1
peyman,d4bd6718379eaabc631b3f46836de43b,Presenter,10/05/2020 10:54:06,10/05/2020 12:16:34,01:22:28,1
peyman,51180ffc46bd39a43f742860f05b1fbc,Presenter,10/05/2020 11:04:06,10/05/2020 12:32:12,01:27:51,2
peyman,PEYMAN MORTEZA,Moderator,10/05/2020 11:11:08,10/05/2020 14:33:15,03:21:12,4
peyman,0ace3bd8b598d66d6c0bbef7bcc2d836,Presenter,10/05/2020 11:11:50,10/05/2020 11:33:27,00:21:37,1
peyman,60766eb69bd63f59b909b043a08520e5,Presenter,10/05/2020 11:55:36,10/05/2020 13:00:44,01:05:07,1
peyman,b28d750da1cf3490bfff6b61798de4be,Presenter,10/05/2020 12:18:10,10/05/2020 13:05:51,00:47:40,1
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,10/05/2020 12:28:12,10/05/2020 12:28:49,00:00:36,1
peyman,3eea16480b4572d2331c890ac34593c6,Presenter,10/05/2020 12:31:10,10/05/2020 13:09:56,00:38:45,1
peyman,3db9a6429d1bd319781ec285a35c01b6,Presenter,10/05/2020 12:41:12,10/05/2020 13:06:57,00:25:44,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,10/05/2020 13:19:47,10/05/2020 14:02:07,00:42:20,1
peyman,4b9214cf667e833d8bdf6d61a719693a,Presenter,10/05/2020 14:24:46,10/05/2020 14:27:58,00:02:22,2
peyman,fbdcaa668860339338de879c9fb03127,Presenter,10/05/2020 14:24:59,10/05/2020 14:33:08,00:07:53,2
peyman,EMMA BROSTROM,Moderator,10/06/2020 14:49:09,10/06/2020 14:49:11,00:00:01,1
peyman,255aeab935469aff64b39a8675fe6e4b,Presenter,10/06/2020 16:03:15,10/06/2020 16:03:16,00:00:01,1
peyman,4815c89ce8c00066bf21e6fa3890a92e,Presenter,10/09/2020 09:27:37,10/09/2020 13:45:18,04:17:32,2
peyman,63cbc207c8b0c65345d990dca3ad6980,Presenter,10/09/2020 10:04:41,10/09/2020 14:22:18,02:47:42,4
peyman,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,10/09/2020 10:46:26,10/09/2020 12:28:22,01:17:47,4
peyman,PEYMAN MORTEZA,Moderator,10/09/2020 10:56:11,10/09/2020 18:10:54,07:14:43,1
peyman,d303abee461faa8f73c8d756cbf0beed,Presenter,10/09/2020 10:59:30,10/09/2020 14:49:19,01:51:22,5
peyman,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,10/09/2020 11:58:37,10/09/2020 14:07:56,02:09:18,1
peyman,3c6730c879d869938228349c4b2d3b94,Presenter,10/09/2020 12:08:15,10/09/2020 15:30:49,01:13:27,4
peyman,1a7acb7c631eb9903e89011c938bdb39,Presenter,10/09/2020 15:01:43,10/09/2020 15:02:25,00:00:42,1
peyman,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,10/09/2020 16:42:00,10/09/2020 17:04:05,00:22:04,1
peyman,9344ac1330d77335c580c5a3b08a7606,Presenter,10/09/2020 17:03:32,10/09/2020 17:26:28,00:22:56,1
peyman,0fdeea1df752b8fd62032225a359b3ea,Presenter,10/09/2020 17:38:04,10/09/2020 18:10:49,00:32:27,2
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,11/10/2020 14:36:26,11/10/2020 14:37:35,00:01:08,1
peyman,656b978c314f00b8d89e885a1e4451d2,Presenter,11/10/2020 14:37:15,11/10/2020 14:37:34,00:00:18,1
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,11/11/2020 17:59:17,11/11/2020 20:38:17,02:39:00,1
peyman,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,11/11/2020 18:00:28,11/11/2020 21:01:58,03:01:30,1
peyman,4ba67e748af3cc22e0ebc1c522d3efe4,Presenter,11/11/2020 18:36:07,11/11/2020 19:29:55,00:53:47,1
peyman,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,11/11/2020 18:56:20,11/12/2020 00:13:31,04:24:06,11
peyman,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,11/11/2020 19:29:34,11/11/2020 22:08:13,02:38:38,2
peyman,92a5fc906c41843ca6f943949b6a14b5,Presenter,11/11/2020 19:33:59,11/11/2020 22:44:44,03:10:44,1
peyman,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,11/11/2020 19:43:34,11/11/2020 23:37:59,03:54:24,1
peyman,PEYMAN MORTEZA,Moderator,11/11/2020 19:57:29,11/12/2020 00:28:10,04:30:41,1
peyman,47ee1c8dced907ccc114434263798dad,Presenter,11/11/2020 20:02:19,11/12/2020 00:13:11,03:43:58,3
peyman,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,11/11/2020 20:10:56,11/11/2020 20:21:23,00:10:26,1
peyman,255aeab935469aff64b39a8675fe6e4b,Presenter,11/11/2020 20:17:56,11/11/2020 22:37:23,02:19:26,1
peyman,dbe994577c322c3a8d02925f5be7fb12,Presenter,11/11/2020 20:51:12,11/11/2020 22:06:32,01:15:19,1
peyman,4815c89ce8c00066bf21e6fa3890a92e,Presenter,11/11/2020 21:05:02,11/12/2020 00:28:03,03:23:01,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,11/11/2020 21:50:50,11/11/2020 23:21:00,01:30:09,1
peyman,1bf33bf00a9cac65cf0a0917bbdaaa01,Presenter,11/11/2020 23:39:26,11/11/2020 23:53:52,00:14:25,1
peyman,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,11/11/2020 16:41:02,11/11/2020 16:41:04,00:00:02,1
peyman,PEYMAN MORTEZA,Moderator,11/12/2020 23:10:32,11/13/2020 02:52:00,03:34:45,3
peyman,877fe38f13b6c38ea9a2c192648e2862,Presenter,11/12/2020 23:51:25,11/13/2020 01:10:43,01:19:18,1
peyman,PEYMAN MORTEZA,Moderator,11/12/2020 22:22:49,11/12/2020 22:58:00,00:35:10,1
peyman,PEYMAN MORTEZA,Moderator,11/13/2020 11:54:00,11/13/2020 13:43:28,01:46:47,2
peyman,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,11/13/2020 12:00:06,11/13/2020 12:20:21,00:20:15,1
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,11/13/2020 12:15:15,11/13/2020 12:15:19,00:00:03,1
peyman,PEYMAN MORTEZA,Moderator,11/17/2020 00:02:56,11/17/2020 02:31:22,02:28:19,2
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,11/18/2020 22:19:16,11/19/2020 00:12:10,01:34:01,3
peyman,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,11/18/2020 22:19:40,11/19/2020 00:29:02,02:09:10,3
peyman,PEYMAN MORTEZA,Moderator,11/18/2020 22:24:30,11/19/2020 02:30:18,04:05:48,1
peyman,4b9214cf667e833d8bdf6d61a719693a,Presenter,11/18/2020 23:05:07,11/19/2020 00:07:06,01:01:59,1
peyman,b768ba22b7b858a17626808750e55404,Presenter,11/19/2020 11:33:14,11/19/2020 12:00:52,00:27:38,1
peyman,b768ba22b7b858a17626808750e55404,Presenter,11/19/2020 13:11:00,11/19/2020 13:11:13,00:00:13,1
peyman,PEYMAN MORTEZA,Moderator,11/02/2020 18:00:46,11/02/2020 23:59:34,05:58:47,1
peyman,a837010ec752cdf650d641700901f64e,Presenter,11/02/2020 18:07:56,11/02/2020 22:49:30,00:42:46,3
peyman,76eeb062f173cf87f5f99df79ebdb759,Presenter,11/02/2020 18:18:51,11/02/2020 21:29:28,01:20:53,2
peyman,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,11/02/2020 19:15:40,11/02/2020 19:21:16,00:05:35,1
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,11/20/2020 12:32:15,11/20/2020 12:32:41,00:00:26,1
peyman,PEYMAN MORTEZA,Moderator,11/20/2020 00:11:22,11/20/2020 03:30:02,03:18:39,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,11/20/2020 00:45:38,11/20/2020 01:35:40,00:32:36,3
peyman,PEYMAN MORTEZA,Moderator,11/20/2020 13:21:35,11/20/2020 14:00:33,00:32:34,6
peyman,47ee1c8dced907ccc114434263798dad,Presenter,11/23/2020 23:27:23,11/24/2020 02:05:16,02:37:43,2
peyman,PEYMAN MORTEZA,Moderator,11/24/2020 00:20:32,11/24/2020 02:33:50,02:13:18,1
peyman,fc89668809212ce6975e1523b85c6f30,Presenter,11/24/2020 23:05:47,11/24/2020 23:05:59,00:00:11,1
peyman,105456dda9bb7203ccd31b4ad204cc45,Presenter,11/24/2020 20:00:48,11/24/2020 20:00:50,00:00:01,1
peyman,fc89668809212ce6975e1523b85c6f30,Presenter,11/24/2020 13:39:19,11/24/2020 13:39:25,00:00:06,1
peyman,4815c89ce8c00066bf21e6fa3890a92e,Presenter,11/24/2020 12:16:23,11/24/2020 12:25:10,00:08:46,1
peyman,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,11/24/2020 23:41:55,11/25/2020 02:11:26,02:21:13,2
peyman,fc89668809212ce6975e1523b85c6f30,Presenter,11/24/2020 23:51:14,11/25/2020 00:19:39,00:28:25,1
peyman,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,11/24/2020 23:56:08,11/25/2020 00:58:12,01:02:04,1
peyman,PEYMAN MORTEZA,Moderator,11/25/2020 00:05:13,11/25/2020 02:31:06,02:25:52,1
peyman,93066d05951dea6649f31589dc2846c1,Presenter,11/25/2020 00:13:55,11/25/2020 01:33:50,01:19:54,1
peyman,47ee1c8dced907ccc114434263798dad,Presenter,11/25/2020 00:21:46,11/25/2020 02:24:25,02:02:39,1
peyman,fc89668809212ce6975e1523b85c6f30,Presenter,11/24/2020 23:33:33,11/24/2020 23:33:40,00:00:06,1
peyman,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,11/25/2020 13:01:30,11/25/2020 13:02:23,00:00:53,1
peyman,PEYMAN MORTEZA,Moderator,11/04/2020 19:56:42,11/05/2020 00:00:20,04:03:37,1
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,11/04/2020 20:42:17,11/04/2020 22:58:05,01:25:51,4
peyman,76eeb062f173cf87f5f99df79ebdb759,Presenter,11/04/2020 20:55:51,11/04/2020 22:58:12,01:14:50,2
peyman,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,11/04/2020 21:03:35,11/04/2020 21:17:54,00:14:19,1
peyman,105456dda9bb7203ccd31b4ad204cc45,Presenter,11/09/2020 10:56:54,11/09/2020 11:09:31,00:12:36,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,11/09/2020 19:27:55,11/09/2020 19:28:04,00:00:09,1
peyman,PEYMAN MORTEZA,Moderator,12/02/2020 20:15:44,12/03/2020 00:02:17,03:46:33,1
peyman,fc89668809212ce6975e1523b85c6f30,Presenter,12/02/2020 20:29:07,12/02/2020 23:47:53,00:31:04,2
peyman,4b9214cf667e833d8bdf6d61a719693a,Presenter,12/02/2020 21:35:00,12/02/2020 22:51:33,00:38:42,3
peyman,a837010ec752cdf650d641700901f64e,Presenter,12/02/2020 22:29:23,12/02/2020 23:56:33,00:52:51,2
peyman,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,12/02/2020 23:14:13,12/03/2020 00:02:08,00:47:54,1
peyman,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,12/03/2020 19:21:10,12/04/2020 00:18:17,04:56:40,4
peyman,PEYMAN MORTEZA,Moderator,12/03/2020 21:03:28,12/04/2020 03:22:00,06:18:20,2
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,12/03/2020 22:50:57,12/03/2020 23:37:37,00:46:39,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,12/03/2020 23:37:27,12/04/2020 01:44:19,02:06:43,2
peyman,4b9214cf667e833d8bdf6d61a719693a,Presenter,12/03/2020 00:19:44,12/03/2020 00:19:59,00:00:14,1
peyman,PEYMAN MORTEZA,Moderator,12/04/2020 03:23:37,12/04/2020 03:28:41,00:04:55,2
peyman,PEYMAN MORTEZA,Moderator,09/14/2020 11:01:21,09/14/2020 11:28:50,00:27:28,1
peyman,7e61adbe54ddb22c594e47745ca85d1b,Presenter,09/14/2020 11:02:27,09/14/2020 11:08:55,00:06:27,1
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,09/14/2020 11:02:32,09/14/2020 11:22:50,00:20:17,1
peyman,PEYMAN MORTEZA,Moderator,09/14/2020 11:41:14,09/14/2020 14:31:34,02:50:19,1
peyman,3b86080ce19f29762761b1b429cfa755,Presenter,09/14/2020 11:43:58,09/14/2020 12:56:18,00:47:04,3
peyman,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,09/14/2020 11:44:36,09/14/2020 13:31:28,00:52:19,5
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,09/14/2020 12:32:04,09/14/2020 13:15:13,00:43:09,1
peyman,PEYMAN MORTEZA,Moderator,09/16/2020 10:52:11,09/16/2020 12:30:16,01:38:04,1
peyman,255aeab935469aff64b39a8675fe6e4b,Presenter,09/16/2020 11:56:38,09/16/2020 11:59:40,00:03:01,1
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,09/18/2020 12:16:36,09/18/2020 12:17:54,00:00:10,2
peyman,PEYMAN MORTEZA,Moderator,09/18/2020 12:20:43,09/18/2020 13:36:10,01:15:27,1
peyman,fbdcaa668860339338de879c9fb03127,Presenter,09/18/2020 12:57:03,09/18/2020 13:04:01,00:06:58,1
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,09/18/2020 13:38:08,09/18/2020 13:38:22,00:00:14,1
peyman,PEYMAN MORTEZA,Moderator,09/18/2020 10:55:39,09/18/2020 12:06:21,01:10:37,2
peyman,fbdcaa668860339338de879c9fb03127,Presenter,09/18/2020 13:48:09,09/18/2020 13:49:20,00:00:26,2
peyman,PEYMAN MORTEZA,Moderator,09/18/2020 13:51:00,09/18/2020 16:03:33,02:12:15,3
peyman,afa4227ff16787b8779bea9e17fd8a39,Presenter,09/18/2020 14:09:34,09/18/2020 14:29:49,00:20:15,1
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,09/18/2020 14:51:25,09/18/2020 15:54:39,00:31:13,5
peyman,PEYMAN MORTEZA,Moderator,09/02/2020 19:01:58,09/02/2020 21:08:21,02:06:22,1
peyman,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/02/2020 19:23:42,09/02/2020 20:03:27,00:39:44,1
peyman,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,09/21/2020 10:49:48,09/21/2020 10:49:54,00:00:05,1
peyman,PEYMAN MORTEZA,Moderator,09/21/2020 10:57:44,09/21/2020 15:11:10,04:01:48,2
peyman,9affd4819a96ea9aa3a86e19ca2ae5e7,Presenter,09/21/2020 10:58:26,09/21/2020 13:31:21,00:46:47,3
peyman,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,09/21/2020 11:01:14,09/21/2020 11:05:33,00:04:19,1
peyman,90151ab15b6bbd56212a5e86a5b0f3a4,Presenter,09/21/2020 11:01:55,09/21/2020 12:51:16,00:24:00,3
peyman,93066d05951dea6649f31589dc2846c1,Presenter,09/21/2020 11:03:08,09/21/2020 11:45:33,00:14:14,2
peyman,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,09/21/2020 11:04:35,09/21/2020 11:13:50,00:09:15,1
peyman,255aeab935469aff64b39a8675fe6e4b,Presenter,09/21/2020 11:05:27,09/21/2020 14:14:29,01:15:26,5
peyman,4b9214cf667e833d8bdf6d61a719693a,Presenter,09/21/2020 11:38:31,09/21/2020 14:40:21,00:31:15,3
peyman,105456dda9bb7203ccd31b4ad204cc45,Presenter,09/21/2020 11:47:56,09/21/2020 12:01:48,00:12:52,2
peyman,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,09/21/2020 11:49:24,09/21/2020 12:07:48,00:18:24,1
peyman,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,09/21/2020 11:59:01,09/21/2020 12:01:00,00:01:58,1
peyman,60766eb69bd63f59b909b043a08520e5,Presenter,09/21/2020 12:19:00,09/21/2020 12:24:06,00:05:06,1
peyman,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,09/21/2020 13:37:31,09/21/2020 13:39:29,00:00:19,2
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,09/21/2020 14:17:40,09/21/2020 14:39:48,00:22:07,1
peyman,3b86080ce19f29762761b1b429cfa755,Presenter,09/22/2020 11:06:49,09/22/2020 11:07:14,00:00:25,1
peyman,656b978c314f00b8d89e885a1e4451d2,Presenter,09/22/2020 10:54:18,09/22/2020 10:54:21,00:00:02,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,09/22/2020 14:55:47,09/22/2020 14:55:50,00:00:02,1
peyman,42fa675e161caee311f25dec474f84ca,Presenter,09/23/2020 09:52:21,09/23/2020 11:49:34,01:23:55,3
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,09/23/2020 10:04:34,09/23/2020 12:06:40,02:01:24,4
peyman,0ace3bd8b598d66d6c0bbef7bcc2d836,Presenter,09/23/2020 10:57:35,09/23/2020 11:47:55,00:50:07,2
peyman,PEYMAN MORTEZA,Moderator,09/23/2020 11:00:10,09/23/2020 12:31:11,01:31:00,1
peyman,92a5fc906c41843ca6f943949b6a14b5,Presenter,09/23/2020 11:04:17,09/23/2020 11:43:49,00:33:04,2
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,09/23/2020 11:13:58,09/23/2020 12:31:06,01:17:08,1
peyman,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,09/23/2020 11:16:42,09/23/2020 11:22:13,00:05:30,1
peyman,3c6730c879d869938228349c4b2d3b94,Presenter,09/23/2020 11:21:36,09/23/2020 12:03:06,00:41:30,1
peyman,9affd4819a96ea9aa3a86e19ca2ae5e7,Presenter,09/23/2020 11:31:24,09/23/2020 11:46:37,00:00:22,2
peyman,4b9214cf667e833d8bdf6d61a719693a,Presenter,09/23/2020 11:37:48,09/23/2020 12:31:02,00:53:14,1
peyman,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,09/23/2020 11:39:27,09/23/2020 12:31:07,00:45:30,2
peyman,fc89668809212ce6975e1523b85c6f30,Presenter,09/23/2020 11:52:17,09/23/2020 12:31:08,00:29:54,5
peyman,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,09/23/2020 12:26:46,09/23/2020 12:29:18,00:02:32,1
peyman,1a7acb7c631eb9903e89011c938bdb39,Presenter,09/23/2020 21:11:37,09/23/2020 21:11:41,00:00:04,1
peyman,1a7acb7c631eb9903e89011c938bdb39,Presenter,09/24/2020 17:48:24,09/24/2020 17:48:26,00:00:02,1
peyman,PEYMAN MORTEZA,Moderator,09/25/2020 11:07:57,09/25/2020 16:09:33,05:01:36,1
peyman,8b084e9551ce038349a4f1bc51811c6e,Presenter,09/25/2020 11:09:58,09/25/2020 12:10:30,00:22:01,2
peyman,60766eb69bd63f59b909b043a08520e5,Presenter,09/25/2020 13:01:30,09/25/2020 15:06:34,01:27:17,3
peyman,ce0843389ec1c430b99d738e541a844b,Presenter,09/25/2020 13:36:05,09/25/2020 15:07:18,01:30:26,3
peyman,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/25/2020 13:36:09,09/25/2020 15:07:23,01:31:13,1
peyman,PEYMAN MORTEZA,Moderator,09/28/2020 11:02:55,09/28/2020 14:49:00,03:33:05,2
peyman,66c6171dcacf4b7caa586fdab16c9c55,Presenter,09/28/2020 11:47:39,09/28/2020 12:03:25,00:15:45,1
peyman,9c3979888ebcfe0900cc745f48b4ee9c,Presenter,09/28/2020 12:16:00,09/28/2020 12:32:17,00:16:17,1
peyman,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,09/28/2020 12:58:28,09/28/2020 13:42:01,00:29:05,2
peyman,66c6171dcacf4b7caa586fdab16c9c55,Presenter,09/29/2020 17:17:48,09/29/2020 17:17:51,00:00:02,1
peyman,0fdeea1df752b8fd62032225a359b3ea,Presenter,09/29/2020 21:32:12,09/29/2020 21:32:24,00:00:11,1
peyman,PEYMAN MORTEZA,Moderator,09/30/2020 11:00:39,09/30/2020 12:30:12,01:29:33,1
peyman,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,09/30/2020 11:28:43,09/30/2020 11:46:36,00:17:53,1
peyman,PEYMAN MORTEZA,Moderator,09/08/2020 21:47:15,09/08/2020 22:39:00,00:51:44,1
peyman,PEYMAN MORTEZA,Moderator,09/08/2020 18:52:33,09/08/2020 21:40:00,02:44:33,3
peyman,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/08/2020 19:08:50,09/08/2020 20:08:59,01:00:09,1
peyman,d63e3392bdb4d42827bdd39258846281,Presenter,09/08/2020 19:13:37,09/08/2020 19:30:56,00:17:19,1
peyman,0ace3bd8b598d66d6c0bbef7bcc2d836,Presenter,09/08/2020 20:12:14,09/08/2020 20:24:30,00:12:15,1
peyman,fbdcaa668860339338de879c9fb03127,Presenter,09/08/2020 14:57:24,09/08/2020 15:01:30,00:04:05,1
peyman,PEYMAN MORTEZA,Moderator,09/08/2020 22:45:09,09/08/2020 23:03:37,00:18:21,2
peyman,255aeab935469aff64b39a8675fe6e4b,Presenter,09/09/2020 15:16:12,09/09/2020 15:16:17,00:00:05,1
peyman,6f888e2268a714f0db43105f75310e91,Presenter,09/09/2020 19:46:59,09/09/2020 20:57:14,00:14:41,2
peyman,PEYMAN MORTEZA,Moderator,09/09/2020 19:52:18,09/09/2020 20:57:14,01:04:55,1
jaime,d06a17c424ccef5c5d16f6bec849cee2,Presenter,10/13/2020 13:00:19,10/13/2020 14:02:19,01:01:59,1
jaime,fbd202a4dff119ae5e14ecfbb8c293d8,Presenter,10/13/2020 13:03:32,10/13/2020 14:03:31,00:59:58,1
jaime,JAIME RICART COSTALES,Moderator,10/13/2020 13:05:10,10/13/2020 14:02:23,00:57:12,1
jaime,fddd0a7262fcc88513582bc553cc177d,Presenter,10/13/2020 13:08:06,10/13/2020 13:27:57,00:19:51,1
jaime,3938e35e194a01109685c4e4ded0196c,Presenter,10/13/2020 13:15:32,10/13/2020 14:01:56,00:28:14,3
jaime,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,10/13/2020 19:27:11,10/13/2020 21:08:49,01:41:37,1
jaime,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,10/13/2020 19:30:33,10/13/2020 20:36:17,01:05:43,1
jaime,3b86080ce19f29762761b1b429cfa755,Presenter,10/13/2020 19:38:19,10/13/2020 21:02:33,01:24:13,1
jaime,47ee1c8dced907ccc114434263798dad,Presenter,10/13/2020 20:00:29,10/13/2020 21:24:32,01:24:02,1
jaime,JAIME RICART COSTALES,Moderator,10/13/2020 20:00:48,10/13/2020 23:07:29,03:06:41,1
jaime,92a5fc906c41843ca6f943949b6a14b5,Presenter,10/13/2020 20:07:42,10/13/2020 21:36:10,01:28:28,1
jaime,b28d750da1cf3490bfff6b61798de4be,Presenter,10/13/2020 20:21:04,10/13/2020 23:03:36,01:40:19,3
jaime,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,10/13/2020 20:38:49,10/13/2020 22:38:08,01:34:16,3
jaime,392e23863eea4d8ed34fe27e66cf26f2,Presenter,10/14/2020 16:55:33,10/14/2020 17:57:32,01:01:58,1
jaime,877fe38f13b6c38ea9a2c192648e2862,Presenter,10/14/2020 16:56:47,10/14/2020 17:53:52,00:57:04,1
jaime,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,10/14/2020 17:02:34,10/14/2020 17:46:52,00:40:26,2
jaime,f68f2113ab2e58883c55865a99030fd2,Presenter,10/14/2020 17:03:07,10/14/2020 17:52:08,00:48:25,3
jaime,JAIME RICART COSTALES,Moderator,10/14/2020 17:04:43,10/14/2020 17:59:11,00:54:27,1
jaime,ae6b8c330d466d96657d0324db6eb736,Presenter,10/14/2020 17:05:02,10/14/2020 17:34:15,00:28:20,5
jaime,a4cf7a2f0081d15890b6d59fdef0025f,Presenter,10/14/2020 17:19:58,10/14/2020 17:56:28,00:36:30,1
jaime,98706e3cd8af4c26bd519f357ab942f6,Presenter,10/14/2020 13:00:28,10/14/2020 13:48:41,00:48:12,1
jaime,7e61adbe54ddb22c594e47745ca85d1b,Presenter,10/14/2020 13:01:23,10/14/2020 14:09:13,01:07:50,1
jaime,JAIME RICART COSTALES,Moderator,10/14/2020 13:05:57,10/14/2020 14:00:31,00:54:34,1
jaime,dbe994577c322c3a8d02925f5be7fb12,Presenter,10/14/2020 13:08:11,10/14/2020 14:09:19,01:01:08,1
jaime,47ee1c8dced907ccc114434263798dad,Presenter,10/14/2020 19:54:12,10/14/2020 20:57:58,01:03:46,1
jaime,JAIME RICART COSTALES,Moderator,10/14/2020 20:04:40,10/14/2020 22:03:37,01:52:04,2
